t,accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ,label,dt,dt_seconds,session_break,session_id
2 days 15:09:38.478720972,-1.9324999999999997,9.292499750000001,-1.85,0.18499999250000002,1.4999999853326784e-09,0.2374999975,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.498720972,-1.515,8.455,-1.855,0.154999995,-0.23499999500000002,0.275,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.518720972,-1.6475,8.3325,-1.8075,0.0774999975,-0.2774999975,0.2475,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.538720972,-1.78,8.21,-1.76,0.0,-0.32,0.22,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.558720972,-1.9699999,8.349999,-1.8499998999999998,-0.09999999400000001,-0.28,0.24,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.578720972,-1.77,8.53,-2.0,-0.14999999,-0.26999998000000003,0.24,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.598720972,-1.42,8.79,-1.9100000000000001,-0.24,-0.19999999000000002,0.26,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.618720972,-1.1400000000000001,9.63,-1.75,-0.25,-0.11,0.24,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.638720972,-1.51,11.719999,-1.8599999999999999,0.03,-0.22,0.14,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.658720972,-2.1599998,10.94,-0.37,0.08,-0.17999999,-0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.678720972,-2.1774999,10.9175,-1.0550000000000002,0.11,-0.12249999325,0.052500000000000005,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.698720972,-2.195,10.895,-1.7400000000000002,0.14,-0.06499999649999999,0.165,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.718720972,-1.8624999999999998,9.8625,-2.0849999,0.215,0.12750000175,0.1625,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.738720972,-1.53,8.83,-2.4299998,0.29,0.32,0.16,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.758720972,-1.74499995,8.964999500000001,-2.1499999,0.06500000000000003,0.215,-0.07999999999999999,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.778720972,-1.9599999,9.099999,-1.87,-0.16,0.11,-0.32,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.798720972,-2.44,9.15,-1.5999998999999998,-0.14999999,0.0,-0.53,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.818720972,-2.21,9.12,-0.97999996,-0.25,-0.04,-0.56,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.838720972,-1.53,9.09,-0.87,-0.51,0.04,-0.45,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.858720972,-0.17,9.0199995,-0.96999997,-0.58,0.14,-0.17999999,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.878720972,-0.8350000000000001,9.14249975,-0.7349999775,-0.6224999925,0.042500001499999995,-0.2324999925,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.898720972,-1.5,9.265,-0.499999985,-0.664999985,-0.05499999700000001,-0.284999995,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.918720972,-1.45,10.0125,-0.5699999925,-0.5074999925,-0.1374999985,-0.26249999749999997,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.938720972,-1.4,10.76,-0.64,-0.35000000000000003,-0.22,-0.24,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.958720972,-1.4599999,10.42,-0.81,-0.16,-0.21,-0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.978720972,-1.7749999499999998,10.39,-0.7049999800000001,-0.165,-0.23999999,-0.059999998500000006,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:38.998720972,-2.09,10.36,-0.59999996,-0.17,-0.26999998000000003,-0.07,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.018720972,-2.44,10.03,-0.26999998000000003,-0.22,-0.31,-0.089999996,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.038720972,-2.1599998,10.0,-0.65999997,-0.16,-0.22999999000000002,-0.08,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.058720972,-1.43,9.7,-1.09,-0.089999996,-0.08,-0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.078720972,-1.42,9.635,-1.0950000000000002,-0.0699999965,-0.035,-0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.098720972,-1.4100000000000001,9.57,-1.1,-0.049999997000000004,0.01,-0.02,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.118720972,-1.6800000000000002,9.88,-0.8200000000000001,-0.08,-0.089999996,-0.01,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.138720972,-1.8299999,9.88,-0.9400000000000001,-0.049999997000000004,-0.11,0.0,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.158720972,-1.8900000000000001,9.84,-1.06,0.02,-0.13,0.02,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.178720972,-1.92,9.76,-1.12,0.02,-0.11,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.198720972,-1.88,9.78,-1.1400000000000001,0.0,-0.07,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.218720972,-1.84999995,9.814999499999999,-1.1749999500000001,-0.01,-0.05500000000000001,0.0449999985,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.238720972,-1.8199999,9.849999,-1.2099999,-0.02,-0.04,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.258720972,-1.78,9.91,-1.22,-0.03,-0.04,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.278720972,-1.6999999,9.87,-1.18,-0.03,-0.06,0.07,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.298720972,-1.6999999,9.809999,-1.1400000000000001,0.0,-0.08,0.07,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.318720972,-1.75499995,9.8549995,-1.1150000000000002,0.0,-0.08,0.07,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.338720972,-1.81,9.9,-1.09,0.0,-0.08,0.07,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.358720972,-1.9,9.86,-1.1,0.0,-0.089999996,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.378720972,-1.9,9.849999,-1.11,0.03,-0.089999996,0.07,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.398720972,-1.92,9.71,-1.13,0.03,-0.06,0.07,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.418720972,-1.8599999999999999,9.75,-1.15,0.01,-0.03,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.438720972,-1.8199999,9.82,-1.12,0.01,-0.01,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.458720972,-1.81499995,9.79,-1.17,0.01,-0.005,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.478720972,-1.81,9.76,-1.22,0.01,0.0,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.498720972,-1.8,9.74,-1.26,0.0,0.03,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.518720972,-1.81,9.7,-1.24,-0.01,0.049999997000000004,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.538720972,-1.78,9.76,-1.1400000000000001,-0.03,0.06,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.558720972,-1.705,9.79,-1.2000000000000002,-0.03,0.06,0.0449999985,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.578720972,-1.63,9.82,-1.26,-0.03,0.06,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.598720972,-1.6800000000000002,9.76,-1.3,-0.02,0.07,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.618720972,-1.63,9.79,-1.29,-0.01,0.09999999400000001,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.638720972,-1.6049999499999998,9.77,-1.30999995,-0.01,0.09999999400000001,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.658720972,-1.5799999,9.75,-1.3299999,-0.01,0.09999999400000001,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.678720972,-1.51,9.78,-1.3399999,-0.01,0.089999996,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.698720972,-1.55,9.76,-1.38,-0.01,0.07,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.718720972,-1.5699999,9.74,-1.3399999,-0.01,0.07,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.738720972,-1.55999995,9.780000000000001,-1.30999995,-0.019999999999999997,0.065,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.758720972,-1.55,9.82,-1.28,-0.03,0.06,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.778720972,-1.5899999,9.79,-1.4,-0.02,0.04,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.798720972,-1.52,9.809999,-1.3199999,-0.02,0.03,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.818720972,-1.4699999,9.8,-1.28,-0.01,0.01,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.838720972,-1.5,9.82,-1.35,0.0,0.0,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.858720972,-1.53499995,9.83,-1.365,0.0,-0.005,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.878720972,-1.5699999,9.84,-1.38,0.0,-0.01,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.898720972,-1.5899999,9.84,-1.3299999,0.0,-0.04,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.918720972,-1.55,9.8,-1.4,0.0,-0.04,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.938720972,-1.5899999,9.76,-1.4599999,0.01,-0.049999997000000004,0.07,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.958720972,-1.5849999000000001,9.754999999999999,-1.46999995,0.005,-0.0549999985,0.065,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.978720972,-1.5799999,9.75,-1.48,0.0,-0.06,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:39.998720972,-1.53,9.74,-1.42,0.0,-0.049999997000000004,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.018720972,-1.51,9.79,-1.4599999,0.0,-0.08,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.038720972,-1.53,9.78,-1.4499999,0.0,-0.08,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.058720972,-1.55499995,9.77,-1.42999995,0.0,-0.084999998,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.078720972,-1.5799999,9.76,-1.4100000000000001,0.0,-0.089999996,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.098720972,-1.63,9.73,-1.3900000000000001,0.0,-0.089999996,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.118720972,-1.6899999,9.74,-1.4399999,0.0,-0.089999996,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.138720972,-1.684999925,9.752500000000001,-1.4299999250000002,-0.005,-0.077499998,0.0549999985,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.158720972,-1.67999995,9.765,-1.41999995,-0.01,-0.065,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.178720972,-1.694999925,9.7475,-1.384999975,-0.01,-0.052500000000000005,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.198720972,-1.7099999000000001,9.73,-1.35,-0.01,-0.04,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.218720972,-1.6400000000000001,9.8,-1.3399999,-0.01,-0.01,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.238720972,-1.6099999999999999,9.82,-1.3199999,-0.01,0.0,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.258720972,-1.615,9.805,-1.3249999,-0.005,0.0,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.278720972,-1.62,9.79,-1.3299999,0.0,0.0,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.298720972,-1.5699999,9.75,-1.4399999,0.0,0.0,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.318720972,-1.54,9.7699995,-1.43,0.0,0.0,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.338720972,-1.53,9.78,-1.38,-0.01,-0.01,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.358720972,-1.51,9.78,-1.42,0.0,-0.03,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.378720972,-1.48999995,9.76,-1.45,-0.005,-0.0399999985,0.0449999985,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.398720972,-1.4699999,9.74,-1.48,-0.01,-0.049999997000000004,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.418720972,-1.5,9.76,-1.4699999,-0.01,-0.08,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.438720972,-1.5699999,9.809999,-1.38,-0.01,-0.12,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.458720972,-1.61499995,9.8149995,-1.365,-0.005,-0.12,0.0449999985,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.478720972,-1.6600000000000001,9.82,-1.35,0.0,-0.12,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.498720972,-1.6800000000000002,9.79,-1.35,0.0,-0.12,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.518720972,-1.6899999,9.7699995,-1.31,0.0,-0.11,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.538720972,-1.6899999,9.73,-1.35,0.0,-0.09999999400000001,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.558720972,-1.6749999500000001,9.74999975,-1.35,0.0,-0.094999995,0.0549999985,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.578720972,-1.6600000000000001,9.7699995,-1.35,0.0,-0.089999996,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.598720972,-1.6400000000000001,9.8,-1.27,0.0,-0.089999996,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.618720972,-1.6999999,9.79,-1.25,0.0,-0.08,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.638720972,-1.6899999,9.79,-1.3,0.0,-0.08,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.658720972,-1.6749999500000001,9.76499975,-1.3375,0.0,-0.07,0.0625,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.678720972,-1.6600000000000001,9.7399995,-1.375,0.0,-0.06,0.065,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.698720972,-1.55499995,9.77499925,-1.3875,-0.01,-0.065,0.0675,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.718720972,-1.4499999,9.809999,-1.4,-0.02,-0.07,0.07,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.738720972,-1.53,9.75,-1.4699999,-0.01,-0.08,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.758720972,-1.5699999,9.74,-1.4399999,-0.01,-0.11,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.778720972,-1.5999998999999998,9.78,-1.4,-0.03,-0.13,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.798720972,-1.63,9.79,-1.37,-0.03,-0.13,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.818720972,-1.65999995,9.795,-1.35499995,-0.025,-0.13,0.0549999985,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.838720972,-1.6899999,9.8,-1.3399999,-0.02,-0.13,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.858720972,-1.6849999500000001,9.8,-1.34499995,-0.02,-0.125,0.0549999985,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.878720972,-1.6800000000000002,9.8,-1.35,-0.02,-0.12,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.898720972,-1.6800000000000002,9.809999,-1.3299999,0.0,-0.09999999400000001,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.918720972,-1.67,9.809999,-1.27,0.0,-0.08,0.06,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.938720972,-1.62,9.79,-1.29,0.0,-0.07,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.958720972,-1.615,9.79,-1.33,0.0,-0.07,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.978720972,-1.6099999999999999,9.79,-1.37,0.0,-0.07,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:40.998720972,-1.5899999,9.75,-1.38,0.0,-0.049999997000000004,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.018720972,-1.56,9.7699995,-1.3399999,-0.01,-0.04,0.049999997000000004,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.038720972,-1.5699999,9.78,-1.3399999,-0.01,-0.03,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.058720972,-1.5699999,9.765,-1.31499995,-0.015,-0.035,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.078720972,-1.5699999,9.75,-1.29,-0.02,-0.04,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.098720972,-1.5,9.79,-1.27,-0.04,-0.03,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.118720972,-1.54,9.79,-1.27,-0.049999997000000004,-0.03,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.138720972,-1.62,9.75,-1.28,-0.049999997000000004,-0.04,0.02,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.158720972,-1.60499995,9.775,-1.29,-0.059999998500000006,-0.04,0.02,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.178720972,-1.5899999,9.8,-1.3,-0.07,-0.04,0.02,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.198720972,-1.6099999999999999,9.91,-1.26,-0.07,-0.04,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.218720972,-1.56,9.8,-1.3,-0.02,-0.01,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.238720972,-1.51499995,9.8249995,-1.3250000000000002,-0.02,-0.01,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.258720972,-1.4699999,9.849999,-1.35,-0.02,-0.01,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.278720972,-1.51,9.849999,-1.25,-0.02,-0.01,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.298720972,-1.5499999500000001,9.7949995,-1.315,-0.015,-0.015,0.035,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.318720972,-1.5899999,9.74,-1.38,-0.01,-0.02,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.338720972,-1.5799999,9.74,-1.38,0.0,-0.03,0.02,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.358720972,-1.52,9.78,-1.3,-0.01,-0.03,0.02,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.378720972,-1.4599999,9.809999,-1.27,-0.04,-0.03,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.398720972,-1.51,9.8,-1.31,-0.02,-0.04,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.418720972,-1.58,9.795,-1.3,-0.02,-0.0449999985,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.438720972,-1.65,9.79,-1.29,-0.02,-0.049999997000000004,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.458720972,-1.7099999000000001,9.82,-1.25,-0.02,-0.03,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.478720972,-1.7099999000000001,9.8,-1.23,-0.02,-0.02,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.498720972,-1.6999999,9.809999,-1.22,-0.01,-0.01,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.518720972,-1.68499995,9.799999125,-1.2325,-0.0175,0.0,0.025,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.538720972,-1.6700000000000002,9.789999250000001,-1.245,-0.025,0.01,0.02,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.558720972,-1.63,9.79,-1.3199999,-0.03,0.02,0.02,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.578720972,-1.555,9.785,-1.28499995,-0.03,0.02,0.02,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.598720972,-1.48,9.78,-1.25,-0.03,0.02,0.02,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.618720972,-1.5,9.79,-1.3,-0.03,0.0,0.02,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.638720972,-1.55,9.76,-1.31,-0.02,-0.03,0.02,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.658720972,-1.5350000000000001,9.774999999999999,-1.3,-0.025,-0.03,0.02,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.678720972,-1.52,9.79,-1.29,-0.03,-0.03,0.02,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.698720972,-1.51,9.849999,-1.25,-0.03,-0.04,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.718720972,-1.5799999,9.78,-1.28,-0.01,-0.04,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.738720972,-1.5799999,9.75,-1.29,-0.01,-0.04,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.758720972,-1.56499995,9.775,-1.32,-0.015,-0.04,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.778720972,-1.55,9.8,-1.35,-0.02,-0.04,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.798720972,-1.54,9.7699995,-1.3,-0.02,-0.049999997000000004,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.818720972,-1.56,9.78,-1.27,-0.01,-0.049999997000000004,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.838720972,-1.57999995,9.785,-1.2650000000000001,-0.01,-0.049999997000000004,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.858720972,-1.5999998999999998,9.79,-1.26,-0.01,-0.049999997000000004,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.878720972,-1.6600000000000001,9.83,-1.1899999,-0.01,-0.049999997000000004,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.898720972,-1.65,9.88,-1.17,-0.01,-0.049999997000000004,0.03,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.918720972,-1.665,9.84,-1.17,-0.005,-0.0549999985,0.035,STANDING,0 days 00:00:00.020000,0.02,False,3
2 days 15:09:41.938720972,-1.6800000000000002,9.8,-1.17,0.0,-0.06,0.04,STANDING,0 days 00:00:00.020000,0.02,False,3
