accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ,timestamp,timestampNanos,label
0.96999997,10.2,-1.0,-0.12,-0.26999998,0.17,1767188004776,707608803433,STANDING
0.96999997,10.2,-1.0,-0.12,-0.26999998,0.17,1767188004776,707608803433,STANDING
0.96999997,10.2,-1.0,-0.12,-0.26999998,0.17,1767188004776,707608803433,STANDING
0.96999997,10.2,-1.0,-0.12,-0.26999998,0.17,1767188004776,707608803433,STANDING
0.96999997,10.2,-1.0,-0.12,-0.26999998,0.17,1767188004776,707608803433,STANDING
0.96999997,10.2,-1.0,-0.12,-0.26999998,0.17,1767188004776,707608803433,STANDING
0.96999997,10.2,-1.0,-0.12,-0.26999998,0.17,1767188004776,707608803433,STANDING
1.23,9.83,-1.31,-0.03,-0.22,0.14,1767188004797,707632230203,STANDING
1.23,9.83,-1.31,-0.03,-0.22,0.14,1767188004797,707632230203,STANDING
1.23,9.83,-1.31,-0.03,-0.22,0.14,1767188004797,707632230203,STANDING
1.23,9.83,-1.31,-0.03,-0.22,0.14,1767188004797,707632230203,STANDING
1.23,9.83,-1.31,-0.03,-0.22,0.14,1767188004797,707632230203,STANDING
1.23,9.83,-1.31,-0.03,-0.22,0.14,1767188004797,707632230203,STANDING
1.23,9.83,-1.31,-0.03,-0.22,0.14,1767188004797,707632230203,STANDING
0.78999996,9.69,-1.4699999,-0.049999997,-0.29999998,0.099999994,1767188004823,707658649787,STANDING
0.78999996,9.69,-1.4699999,-0.049999997,-0.29999998,0.099999994,1767188004823,707658649787,STANDING
0.78999996,9.69,-1.4699999,-0.049999997,-0.29999998,0.099999994,1767188004823,707658649787,STANDING
0.78999996,9.69,-1.4699999,-0.049999997,-0.29999998,0.099999994,1767188004823,707658649787,STANDING
0.78999996,9.69,-1.4699999,-0.049999997,-0.29999998,0.099999994,1767188004823,707658649787,STANDING
0.78999996,9.69,-1.4699999,-0.049999997,-0.29999998,0.099999994,1767188004823,707658649787,STANDING
0.78999996,9.69,-1.4699999,-0.049999997,-0.29999998,0.099999994,1767188004823,707658649787,STANDING
0.78999996,9.69,-1.4699999,-0.11,-0.35,0.099999994,1767188004843,707678515620,STANDING
0.78999996,9.69,-1.4699999,-0.11,-0.35,0.099999994,1767188004843,707678515620,STANDING
0.78999996,9.69,-1.4699999,-0.11,-0.35,0.099999994,1767188004843,707678515620,STANDING
0.78999996,9.69,-1.4699999,-0.11,-0.35,0.099999994,1767188004843,707678515620,STANDING
0.78999996,9.69,-1.4699999,-0.11,-0.35,0.099999994,1767188004843,707678515620,STANDING
0.78999996,9.69,-1.4699999,-0.11,-0.35,0.099999994,1767188004843,707678515620,STANDING
0.78999996,9.69,-1.4699999,-0.11,-0.35,0.099999994,1767188004843,707678515620,STANDING
0.44,9.66,-1.3299999,-0.11,-0.35,0.099999994,1767188004863,707698507234,STANDING
0.44,9.66,-1.3299999,-0.11,-0.35,0.099999994,1767188004863,707698507234,STANDING
0.44,9.66,-1.3299999,-0.11,-0.35,0.099999994,1767188004863,707698507234,STANDING
0.44,9.66,-1.3299999,-0.11,-0.35,0.099999994,1767188004863,707698507234,STANDING
0.44,9.66,-1.3299999,-0.11,-0.35,0.099999994,1767188004863,707698507234,STANDING
0.44,9.66,-1.3299999,-0.11,-0.35,0.099999994,1767188004863,707698507234,STANDING
0.44,9.66,-1.3299999,-0.11,-0.35,0.099999994,1767188004863,707698507234,STANDING
0.22999999,9.639999,-1.15,-0.11,-0.35,0.099999994,1767188004883,707718602703,STANDING
0.22999999,9.639999,-1.15,-0.11,-0.35,0.099999994,1767188004883,707718602703,STANDING
0.22999999,9.639999,-1.15,-0.11,-0.35,0.099999994,1767188004883,707718602703,STANDING
0.22999999,9.639999,-1.15,-0.11,-0.35,0.099999994,1767188004883,707718602703,STANDING
0.22999999,9.639999,-1.15,-0.11,-0.35,0.099999994,1767188004883,707718602703,STANDING
0.22999999,9.639999,-1.15,-0.11,-0.35,0.099999994,1767188004883,707718602703,STANDING
0.22999999,9.639999,-1.15,-0.11,-0.35,0.099999994,1767188004883,707718602703,STANDING
0.22999999,9.639999,-1.15,-0.19999999,-0.56,0.31,1767188004903,707738560305,STANDING
0.22999999,9.639999,-1.15,-0.19999999,-0.56,0.31,1767188004903,707738560305,STANDING
0.22999999,9.639999,-1.15,-0.19999999,-0.56,0.31,1767188004903,707738560305,STANDING
0.22999999,9.639999,-1.15,-0.19999999,-0.56,0.31,1767188004903,707738560305,STANDING
0.22999999,9.639999,-1.15,-0.19999999,-0.56,0.31,1767188004903,707738560305,STANDING
0.22999999,9.639999,-1.15,-0.19999999,-0.56,0.31,1767188004903,707738560305,STANDING
0.22999999,9.639999,-1.15,-0.19999999,-0.56,0.31,1767188004903,707738560305,STANDING
0.17999999,9.91,-0.96,-0.19999999,-0.56,0.31,1767188004926,707759766088,STANDING
0.17999999,9.91,-0.96,-0.19999999,-0.56,0.31,1767188004926,707759766088,STANDING
0.17999999,9.91,-0.96,-0.19999999,-0.56,0.31,1767188004926,707759766088,STANDING
0.17999999,9.91,-0.96,-0.19999999,-0.56,0.31,1767188004926,707759766088,STANDING
0.17999999,9.91,-0.96,-0.19999999,-0.56,0.31,1767188004926,707759766088,STANDING
0.17999999,9.91,-0.96,-0.19999999,-0.56,0.31,1767188004926,707759766088,STANDING
0.17999999,9.91,-0.96,-0.19999999,-0.56,0.31,1767188004926,707759766088,STANDING
-0.16,9.969999,-0.93,-0.099999994,-0.65999997,0.34,1767188004953,707788513953,STANDING
-0.16,9.969999,-0.93,-0.099999994,-0.65999997,0.34,1767188004953,707788513953,STANDING
-0.16,9.969999,-0.93,-0.099999994,-0.65999997,0.34,1767188004953,707788513953,STANDING
-0.16,9.969999,-0.93,-0.099999994,-0.65999997,0.34,1767188004953,707788513953,STANDING
-0.16,9.969999,-0.93,-0.099999994,-0.65999997,0.34,1767188004953,707788513953,STANDING
-0.16,9.969999,-0.93,-0.099999994,-0.65999997,0.34,1767188004953,707788513953,STANDING
-0.16,9.969999,-0.93,-0.099999994,-0.65999997,0.34,1767188004953,707788513953,STANDING
-0.28,10.059999,-0.66999996,-0.049999997,-0.71999997,0.32999998,1767188004973,707808563484,STANDING
-0.28,10.059999,-0.66999996,-0.049999997,-0.71999997,0.32999998,1767188004973,707808563484,STANDING
-0.28,10.059999,-0.66999996,-0.049999997,-0.71999997,0.32999998,1767188004973,707808563484,STANDING
-0.28,10.059999,-0.66999996,-0.049999997,-0.71999997,0.32999998,1767188004973,707808563484,STANDING
-0.28,10.059999,-0.66999996,-0.049999997,-0.71999997,0.32999998,1767188004973,707808563484,STANDING
-0.28,10.059999,-0.66999996,-0.049999997,-0.71999997,0.32999998,1767188004973,707808563484,STANDING
-0.28,10.059999,-0.66999996,-0.049999997,-0.71999997,0.32999998,1767188004973,707808563484,STANDING
-0.29999998,10.13,-0.53,-0.049999997,-0.71999997,0.32999998,1767188004996,707831365307,STANDING
-0.29999998,10.13,-0.53,-0.049999997,-0.71999997,0.32999998,1767188004996,707831365307,STANDING
-0.29999998,10.13,-0.53,-0.049999997,-0.71999997,0.32999998,1767188004996,707831365307,STANDING
-0.29999998,10.13,-0.53,-0.049999997,-0.71999997,0.32999998,1767188004996,707831365307,STANDING
-0.29999998,10.13,-0.53,-0.049999997,-0.71999997,0.32999998,1767188004996,707831365307,STANDING
-0.29999998,10.13,-0.53,-0.049999997,-0.71999997,0.32999998,1767188004996,707831365307,STANDING
-0.29999998,10.13,-0.53,-0.049999997,-0.71999997,0.32999998,1767188004996,707831365307,STANDING
-0.29999998,10.13,-0.53,0.06,-0.63,0.31,1767188005023,707858564213,STANDING
-0.29999998,10.13,-0.53,0.06,-0.63,0.31,1767188005023,707858564213,STANDING
-0.29999998,10.13,-0.53,0.06,-0.63,0.31,1767188005023,707858564213,STANDING
-0.29999998,10.13,-0.53,0.06,-0.63,0.31,1767188005023,707858564213,STANDING
-0.29999998,10.13,-0.53,0.06,-0.63,0.31,1767188005023,707858564213,STANDING
-0.29999998,10.13,-0.53,0.06,-0.63,0.31,1767188005023,707858564213,STANDING
-0.29999998,10.13,-0.53,0.06,-0.63,0.31,1767188005023,707858564213,STANDING
2.25,10.62,-0.29999998,0.06,-0.63,0.31,1767188005043,707878943745,STANDING
2.25,10.62,-0.29999998,0.06,-0.63,0.31,1767188005043,707878943745,STANDING
2.25,10.62,-0.29999998,0.06,-0.63,0.31,1767188005043,707878943745,STANDING
2.25,10.62,-0.29999998,0.06,-0.63,0.31,1767188005043,707878943745,STANDING
2.25,10.62,-0.29999998,0.06,-0.63,0.31,1767188005043,707878943745,STANDING
2.25,10.62,-0.29999998,0.06,-0.63,0.31,1767188005043,707878943745,STANDING
2.25,10.62,-0.29999998,0.06,-0.63,0.31,1767188005043,707878943745,STANDING
3.22,10.0,-1.53,0.19999999,-0.66999996,0.32,1767188005063,707898549526,STANDING
3.22,10.0,-1.53,0.19999999,-0.66999996,0.32,1767188005063,707898549526,STANDING
3.22,10.0,-1.53,0.19999999,-0.66999996,0.32,1767188005063,707898549526,STANDING
3.22,10.0,-1.53,0.19999999,-0.66999996,0.32,1767188005063,707898549526,STANDING
3.22,10.0,-1.53,0.19999999,-0.66999996,0.32,1767188005063,707898549526,STANDING
3.22,10.0,-1.53,0.19999999,-0.66999996,0.32,1767188005063,707898549526,STANDING
3.22,10.0,-1.53,0.19999999,-0.66999996,0.32,1767188005063,707898549526,STANDING
3.22,10.0,-1.53,-0.07,-0.76,-0.03,1767188005083,707918779526,STANDING
3.22,10.0,-1.53,-0.07,-0.76,-0.03,1767188005083,707918779526,STANDING
3.22,10.0,-1.53,-0.07,-0.76,-0.03,1767188005083,707918779526,STANDING
3.22,10.0,-1.53,-0.07,-0.76,-0.03,1767188005083,707918779526,STANDING
3.22,10.0,-1.53,-0.07,-0.76,-0.03,1767188005083,707918779526,STANDING
3.22,10.0,-1.53,-0.07,-0.76,-0.03,1767188005083,707918779526,STANDING
3.22,10.0,-1.53,-0.07,-0.76,-0.03,1767188005083,707918779526,STANDING
1.0,9.71,-1.17,-0.07,-0.76,-0.03,1767188005103,707938418224,STANDING
1.0,9.71,-1.17,-0.07,-0.76,-0.03,1767188005103,707938418224,STANDING
1.0,9.71,-1.17,-0.07,-0.76,-0.03,1767188005103,707938418224,STANDING
1.0,9.71,-1.17,-0.07,-0.76,-0.03,1767188005103,707938418224,STANDING
1.0,9.71,-1.17,-0.07,-0.76,-0.03,1767188005103,707938418224,STANDING
1.0,9.71,-1.17,-0.07,-0.76,-0.03,1767188005103,707938418224,STANDING
1.0,9.71,-1.17,-0.07,-0.76,-0.03,1767188005103,707938418224,STANDING
2.1,10.429999,-0.59,-0.35,-0.71999997,-0.07,1767188005123,707958448276,STANDING
2.1,10.429999,-0.59,-0.35,-0.71999997,-0.07,1767188005123,707958448276,STANDING
2.1,10.429999,-0.59,-0.35,-0.71999997,-0.07,1767188005123,707958448276,STANDING
2.1,10.429999,-0.59,-0.35,-0.71999997,-0.07,1767188005123,707958448276,STANDING
2.1,10.429999,-0.59,-0.35,-0.71999997,-0.07,1767188005123,707958448276,STANDING
2.1,10.429999,-0.59,-0.35,-0.71999997,-0.07,1767188005123,707958448276,STANDING
2.1,10.429999,-0.59,-0.35,-0.71999997,-0.07,1767188005123,707958448276,STANDING
2.1,10.429999,-0.59,-0.28,-0.91999996,0.049999997,1767188005145,707980236505,STANDING
2.1,10.429999,-0.59,-0.28,-0.91999996,0.049999997,1767188005145,707980236505,STANDING
2.1,10.429999,-0.59,-0.28,-0.91999996,0.049999997,1767188005145,707980236505,STANDING
2.1,10.429999,-0.59,-0.28,-0.91999996,0.049999997,1767188005145,707980236505,STANDING
2.1,10.429999,-0.59,-0.28,-0.91999996,0.049999997,1767188005145,707980236505,STANDING
2.1,10.429999,-0.59,-0.28,-0.91999996,0.049999997,1767188005145,707980236505,STANDING
2.1,10.429999,-0.59,-0.28,-0.91999996,0.049999997,1767188005145,707980236505,STANDING
3.25,10.88,-0.98999995,-0.28,-0.91999996,0.049999997,1767188005173,708009162130,STANDING
3.25,10.88,-0.98999995,-0.28,-0.91999996,0.049999997,1767188005173,708009162130,STANDING
3.25,10.88,-0.98999995,-0.28,-0.91999996,0.049999997,1767188005173,708009162130,STANDING
3.25,10.88,-0.98999995,-0.28,-0.91999996,0.049999997,1767188005173,708009162130,STANDING
3.25,10.88,-0.98999995,-0.28,-0.91999996,0.049999997,1767188005173,708009162130,STANDING
3.25,10.88,-0.98999995,-0.28,-0.91999996,0.049999997,1767188005173,708009162130,STANDING
3.25,10.88,-0.98999995,-0.28,-0.91999996,0.049999997,1767188005173,708009162130,STANDING
3.25,10.88,-0.98999995,-0.14999999,-1.14,0.13,1767188005194,708028390047,STANDING
3.25,10.88,-0.98999995,-0.14999999,-1.14,0.13,1767188005194,708028390047,STANDING
3.25,10.88,-0.98999995,-0.14999999,-1.14,0.13,1767188005194,708028390047,STANDING
3.25,10.88,-0.98999995,-0.14999999,-1.14,0.13,1767188005194,708028390047,STANDING
3.25,10.88,-0.98999995,-0.14999999,-1.14,0.13,1767188005194,708028390047,STANDING
3.25,10.88,-0.98999995,-0.14999999,-1.14,0.13,1767188005194,708028390047,STANDING
3.25,10.88,-0.98999995,-0.14999999,-1.14,0.13,1767188005194,708028390047,STANDING
2.6399999,10.309999,-1.76,0.04,-1.12,0.099999994,1767188005223,708058474161,STANDING
2.6399999,10.309999,-1.76,0.04,-1.12,0.099999994,1767188005223,708058474161,STANDING
2.6399999,10.309999,-1.76,0.04,-1.12,0.099999994,1767188005223,708058474161,STANDING
2.6399999,10.309999,-1.76,0.04,-1.12,0.099999994,1767188005223,708058474161,STANDING
2.6399999,10.309999,-1.76,0.04,-1.12,0.099999994,1767188005223,708058474161,STANDING
2.6399999,10.309999,-1.76,0.04,-1.12,0.099999994,1767188005223,708058474161,STANDING
2.6399999,10.309999,-1.76,0.04,-1.12,0.099999994,1767188005223,708058474161,STANDING
2.23,10.11,-2.04,0.04,-1.12,0.099999994,1767188005247,708079244161,STANDING
2.23,10.11,-2.04,0.04,-1.12,0.099999994,1767188005247,708079244161,STANDING
2.23,10.11,-2.04,0.04,-1.12,0.099999994,1767188005247,708079244161,STANDING
2.23,10.11,-2.04,0.04,-1.12,0.099999994,1767188005247,708079244161,STANDING
2.23,10.11,-2.04,0.04,-1.12,0.099999994,1767188005247,708079244161,STANDING
2.23,10.11,-2.04,0.04,-1.12,0.099999994,1767188005247,708079244161,STANDING
2.23,10.11,-2.04,0.04,-1.12,0.099999994,1767188005247,708079244161,STANDING
2.01,9.92,-1.63,0.0,-0.9,0.14999999,1767188005273,708108373953,STANDING
2.01,9.92,-1.63,0.0,-0.9,0.14999999,1767188005273,708108373953,STANDING
2.01,9.92,-1.63,0.0,-0.9,0.14999999,1767188005273,708108373953,STANDING
2.01,9.92,-1.63,0.0,-0.9,0.14999999,1767188005273,708108373953,STANDING
2.01,9.92,-1.63,0.0,-0.9,0.14999999,1767188005273,708108373953,STANDING
2.01,9.92,-1.63,0.0,-0.9,0.14999999,1767188005273,708108373953,STANDING
2.01,9.92,-1.63,0.0,-0.9,0.14999999,1767188005273,708108373953,STANDING
2.4299998,9.349999,-1.62,0.0,-0.9,0.14999999,1767188005293,708128533380,STANDING
2.4299998,9.349999,-1.62,0.0,-0.9,0.14999999,1767188005293,708128533380,STANDING
2.4299998,9.349999,-1.62,0.0,-0.9,0.14999999,1767188005293,708128533380,STANDING
2.4299998,9.349999,-1.62,0.0,-0.9,0.14999999,1767188005293,708128533380,STANDING
2.4299998,9.349999,-1.62,0.0,-0.9,0.14999999,1767188005293,708128533380,STANDING
2.4299998,9.349999,-1.62,0.0,-0.9,0.14999999,1767188005293,708128533380,STANDING
2.4299998,9.349999,-1.62,0.0,-0.9,0.14999999,1767188005293,708128533380,STANDING
2.4299998,9.349999,-1.62,0.04,-0.71999997,0.22,1767188005315,708149830151,STANDING
2.4299998,9.349999,-1.62,0.04,-0.71999997,0.22,1767188005315,708149830151,STANDING
2.4299998,9.349999,-1.62,0.04,-0.71999997,0.22,1767188005315,708149830151,STANDING
2.4299998,9.349999,-1.62,0.04,-0.71999997,0.22,1767188005315,708149830151,STANDING
2.4299998,9.349999,-1.62,0.04,-0.71999997,0.22,1767188005315,708149830151,STANDING
2.4299998,9.349999,-1.62,0.04,-0.71999997,0.22,1767188005315,708149830151,STANDING
2.4299998,9.349999,-1.62,0.04,-0.71999997,0.22,1767188005315,708149830151,STANDING
2.73,9.28,-2.01,0.11,-0.69,0.26,1767188005344,708179193692,STANDING
2.73,9.28,-2.01,0.11,-0.69,0.26,1767188005344,708179193692,STANDING
2.73,9.28,-2.01,0.11,-0.69,0.26,1767188005344,708179193692,STANDING
2.73,9.28,-2.01,0.11,-0.69,0.26,1767188005344,708179193692,STANDING
2.73,9.28,-2.01,0.11,-0.69,0.26,1767188005344,708179193692,STANDING
2.73,9.28,-2.01,0.11,-0.69,0.26,1767188005344,708179193692,STANDING
2.73,9.28,-2.01,0.11,-0.69,0.26,1767188005344,708179193692,STANDING
2.9199998,9.29,-2.2,0.12,-0.7,0.26,1767188005366,708198476453,STANDING
2.9199998,9.29,-2.2,0.12,-0.7,0.26,1767188005366,708198476453,STANDING
2.9199998,9.29,-2.2,0.12,-0.7,0.26,1767188005366,708198476453,STANDING
2.9199998,9.29,-2.2,0.12,-0.7,0.26,1767188005366,708198476453,STANDING
2.9199998,9.29,-2.2,0.12,-0.7,0.26,1767188005366,708198476453,STANDING
2.9199998,9.29,-2.2,0.12,-0.7,0.26,1767188005366,708198476453,STANDING
2.9199998,9.29,-2.2,0.12,-0.7,0.26,1767188005366,708198476453,STANDING
2.72,8.99,-1.99,0.049999997,-0.79999995,0.24,1767188005393,708228881505,STANDING
2.72,8.99,-1.99,0.049999997,-0.79999995,0.24,1767188005393,708228881505,STANDING
2.72,8.99,-1.99,0.049999997,-0.79999995,0.24,1767188005393,708228881505,STANDING
2.72,8.99,-1.99,0.049999997,-0.79999995,0.24,1767188005393,708228881505,STANDING
2.72,8.99,-1.99,0.049999997,-0.79999995,0.24,1767188005393,708228881505,STANDING
2.72,8.99,-1.99,0.049999997,-0.79999995,0.24,1767188005393,708228881505,STANDING
2.72,8.99,-1.99,0.049999997,-0.79999995,0.24,1767188005393,708228881505,STANDING
2.61,8.26,-1.6899999,0.049999997,-0.79999995,0.24,1767188005416,708248481245,STANDING
2.61,8.26,-1.6899999,0.049999997,-0.79999995,0.24,1767188005416,708248481245,STANDING
2.61,8.26,-1.6899999,0.049999997,-0.79999995,0.24,1767188005416,708248481245,STANDING
2.61,8.26,-1.6899999,0.049999997,-0.79999995,0.24,1767188005416,708248481245,STANDING
2.61,8.26,-1.6899999,0.049999997,-0.79999995,0.24,1767188005416,708248481245,STANDING
2.61,8.26,-1.6899999,0.049999997,-0.79999995,0.24,1767188005416,708248481245,STANDING
2.61,8.26,-1.6899999,0.049999997,-0.79999995,0.24,1767188005416,708248481245,STANDING
2.61,8.26,-1.6899999,-0.099999994,-0.85999995,0.11,1767188005444,708279157547,STANDING
2.61,8.26,-1.6899999,-0.099999994,-0.85999995,0.11,1767188005444,708279157547,STANDING
2.61,8.26,-1.6899999,-0.099999994,-0.85999995,0.11,1767188005444,708279157547,STANDING
2.61,8.26,-1.6899999,-0.099999994,-0.85999995,0.11,1767188005444,708279157547,STANDING
2.61,8.26,-1.6899999,-0.099999994,-0.85999995,0.11,1767188005444,708279157547,STANDING
2.61,8.26,-1.6899999,-0.099999994,-0.85999995,0.11,1767188005444,708279157547,STANDING
2.61,8.26,-1.6899999,-0.099999994,-0.85999995,0.11,1767188005444,708279157547,STANDING
2.6699998,8.11,-1.8399999,-0.099999994,-0.85999995,0.11,1767188005469,708300722234,STANDING
2.6699998,8.11,-1.8399999,-0.099999994,-0.85999995,0.11,1767188005469,708300722234,STANDING
2.6699998,8.11,-1.8399999,-0.099999994,-0.85999995,0.11,1767188005469,708300722234,STANDING
2.6699998,8.11,-1.8399999,-0.099999994,-0.85999995,0.11,1767188005469,708300722234,STANDING
2.6699998,8.11,-1.8399999,-0.099999994,-0.85999995,0.11,1767188005469,708300722234,STANDING
2.6699998,8.11,-1.8399999,-0.099999994,-0.85999995,0.11,1767188005469,708300722234,STANDING
2.6699998,8.11,-1.8399999,-0.099999994,-0.85999995,0.11,1767188005469,708300722234,STANDING
2.57,8.79,-1.81,-0.25,-0.88,0.07,1767188005493,708328383015,STANDING
2.57,8.79,-1.81,-0.25,-0.88,0.07,1767188005493,708328383015,STANDING
2.57,8.79,-1.81,-0.25,-0.88,0.07,1767188005493,708328383015,STANDING
2.57,8.79,-1.81,-0.25,-0.88,0.07,1767188005493,708328383015,STANDING
2.57,8.79,-1.81,-0.25,-0.88,0.07,1767188005493,708328383015,STANDING
2.57,8.79,-1.81,-0.25,-0.88,0.07,1767188005493,708328383015,STANDING
2.57,8.79,-1.81,-0.25,-0.88,0.07,1767188005493,708328383015,STANDING
2.52,8.96,-1.67,-0.25,-0.96,0.01,1767188005520,708349027703,STANDING
2.52,8.96,-1.67,-0.25,-0.96,0.01,1767188005520,708349027703,STANDING
2.52,8.96,-1.67,-0.25,-0.96,0.01,1767188005520,708349027703,STANDING
2.52,8.96,-1.67,-0.25,-0.96,0.01,1767188005520,708349027703,STANDING
2.52,8.96,-1.67,-0.25,-0.96,0.01,1767188005520,708349027703,STANDING
2.52,8.96,-1.67,-0.25,-0.96,0.01,1767188005520,708349027703,STANDING
2.52,8.96,-1.67,-0.25,-0.96,0.01,1767188005520,708349027703,STANDING
2.03,9.5199995,-1.39,-0.31,-1.0699999,-0.04,1767188005543,708378526713,STANDING
2.03,9.5199995,-1.39,-0.31,-1.0699999,-0.04,1767188005543,708378526713,STANDING
2.03,9.5199995,-1.39,-0.31,-1.0699999,-0.04,1767188005543,708378526713,STANDING
2.03,9.5199995,-1.39,-0.31,-1.0699999,-0.04,1767188005543,708378526713,STANDING
2.03,9.5199995,-1.39,-0.31,-1.0699999,-0.04,1767188005543,708378526713,STANDING
2.03,9.5199995,-1.39,-0.31,-1.0699999,-0.04,1767188005543,708378526713,STANDING
2.03,9.5199995,-1.39,-0.31,-1.0699999,-0.04,1767188005543,708378526713,STANDING
2.03,9.5199995,-1.39,-0.28,-1.09,-0.06,1767188005564,708398554630,STANDING
2.03,9.5199995,-1.39,-0.28,-1.09,-0.06,1767188005564,708398554630,STANDING
2.03,9.5199995,-1.39,-0.28,-1.09,-0.06,1767188005564,708398554630,STANDING
2.03,9.5199995,-1.39,-0.28,-1.09,-0.06,1767188005564,708398554630,STANDING
2.03,9.5199995,-1.39,-0.28,-1.09,-0.06,1767188005564,708398554630,STANDING
2.03,9.5199995,-1.39,-0.28,-1.09,-0.06,1767188005564,708398554630,STANDING
2.03,9.5199995,-1.39,-0.28,-1.09,-0.06,1767188005564,708398554630,STANDING
1.42,10.139999,-1.18,-0.28,-1.09,-0.06,1767188005584,708418773797,STANDING
1.42,10.139999,-1.18,-0.28,-1.09,-0.06,1767188005584,708418773797,STANDING
1.42,10.139999,-1.18,-0.28,-1.09,-0.06,1767188005584,708418773797,STANDING
1.42,10.139999,-1.18,-0.28,-1.09,-0.06,1767188005584,708418773797,STANDING
1.42,10.139999,-1.18,-0.28,-1.09,-0.06,1767188005584,708418773797,STANDING
1.42,10.139999,-1.18,-0.28,-1.09,-0.06,1767188005584,708418773797,STANDING
1.42,10.139999,-1.18,-0.28,-1.09,-0.06,1767188005584,708418773797,STANDING
1.2099999,10.099999,-1.15,-0.19999999,-1.02,-0.07,1767188005613,708448346713,STANDING
1.2099999,10.099999,-1.15,-0.19999999,-1.02,-0.07,1767188005613,708448346713,STANDING
1.2099999,10.099999,-1.15,-0.19999999,-1.02,-0.07,1767188005613,708448346713,STANDING
1.2099999,10.099999,-1.15,-0.19999999,-1.02,-0.07,1767188005613,708448346713,STANDING
1.2099999,10.099999,-1.15,-0.19999999,-1.02,-0.07,1767188005613,708448346713,STANDING
1.2099999,10.099999,-1.15,-0.19999999,-1.02,-0.07,1767188005613,708448346713,STANDING
1.2099999,10.099999,-1.15,-0.19999999,-1.02,-0.07,1767188005613,708448346713,STANDING
1.0699999,9.48,-1.3,-0.16,-0.97999996,-0.13,1767188005634,708468979578,STANDING
1.0699999,9.48,-1.3,-0.16,-0.97999996,-0.13,1767188005634,708468979578,STANDING
1.0699999,9.48,-1.3,-0.16,-0.97999996,-0.13,1767188005634,708468979578,STANDING
1.0699999,9.48,-1.3,-0.16,-0.97999996,-0.13,1767188005634,708468979578,STANDING
1.0699999,9.48,-1.3,-0.16,-0.97999996,-0.13,1767188005634,708468979578,STANDING
